strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,totalBuyQuantity,totalSellQuantity,buyPrice1,buyQuantity1,sellPrice1,sellQuantity1,underlyingValue,optionType,pchange,type,expiry
21150,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE21150.00,0,0,0.0,0,0.0,0.0,0.0,24830,0,20.1,15275,0.0,0,23002.15,,0.0,PE,07-Apr-2026
21200,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE21200.00,1,0,0.0,0,0.0,2269.0,0.0,1690,3380,1658.05,1690,2360.4,1690,23002.15,,0.0,CE,07-Apr-2026
21200,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE21200.00,0,0,0.0,0,0.0,0.0,0.0,80730,0,20.1,34840,0.0,0,23002.15,,0.0,PE,07-Apr-2026
21250,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE21250.00,1,0,0.0,0,0.0,2182.3,0.0,3380,3380,1544.45,1690,2245.6,1690,23002.15,,0.0,CE,07-Apr-2026
21250,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE21250.00,0,0,0.0,0,0.0,0.0,0.0,32565,0,20.15,18135,0.0,0,23002.15,,0.0,PE,07-Apr-2026
21300,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE21300.00,1,0,0.0,0,0.0,2190.95,0.0,3380,3380,1501.3,1690,2327.85,1690,23002.15,,0.0,CE,07-Apr-2026
21300,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE21300.00,0,0,0.0,0,0.0,0.0,0.0,78910,0,20.15,34190,0.0,0,23002.15,,0.0,PE,07-Apr-2026
21350,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE21350.00,1,0,0.0,0,0.0,2035.25,0.0,1690,3380,1507.55,1690,2210.0,1690,23002.15,,0.0,CE,07-Apr-2026
21350,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE21350.00,0,0,0.0,0,0.0,0.0,0.0,25155,0,20.2,15015,0.0,0,23002.15,,0.0,PE,07-Apr-2026
21400,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE21400.00,1,0,0.0,0,0.0,2036.9,0.0,3380,3380,1421.65,1690,2197.3,1690,23002.15,,0.0,CE,07-Apr-2026
21400,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE21400.00,0,0,0.0,0,0.0,0.0,0.0,49335,0,20.25,35750,0.0,0,23002.15,,0.0,PE,07-Apr-2026
21450,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE21450.00,1,0,0.0,0,0.0,2901.1,0.0,0,3380,0.0,0,2144.1,1690,23002.15,,0.0,CE,07-Apr-2026
21450,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE21450.00,0,0,0.0,0,0.0,0.0,0.0,87620,0,20.3,68380,0.0,0,23002.15,,0.0,PE,07-Apr-2026
21500,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE21500.00,1,0,0.0,0,0.0,2730.85,0.0,0,3380,0.0,0,2157.7,1690,23002.15,,0.0,CE,07-Apr-2026
