Date,Close,High,Low,Open,Volume
2020-01-01,1866.114013671875,1880.1467192342836,1854.40551963228,1866.4582945973923,1354908
2020-01-02,1857.5478515625,1876.746243176184,1850.273182660898,1876.746243176184,2380752
2020-01-03,1894.5670166015625,1913.8084951267283,1863.0146574243095,1863.0146574243095,4655761
2020-01-06,1894.3944091796875,1916.3476726058134,1883.5899178881357,1898.3116021414744,3023209
2020-01-07,1899.0438232421875,1906.6196847004483,1880.0606615696283,1894.4378575337112,2429317
2020-01-08,1941.572509765625,1945.6618432858052,1895.7720163763395,1898.3116656837171,5197454
2020-01-09,1906.3614501953125,1938.7316302093247,1902.6163971952303,1935.976752575916,3734173
2020-01-10,1905.673095703125,1923.2787160401563,1900.8949888167704,1918.113240527067,1915807
2020-01-13,1885.69970703125,1910.3216774885109,1880.8354254802457,1909.3747998846015,2843893
2020-01-14,1899.94775390625,1919.662776699493,1889.702979004724,1889.702979004724,2948452
2020-01-15,1917.1661376953125,1920.6959633419585,1889.0143384047255,1905.1995369232427,2620681
2020-01-16,1927.41064453125,1936.1919086162948,1906.9208882103571,1917.2087489339426,3117214
2020-01-17,1910.450927734375,1940.109320001684,1905.1992776447905,1929.0895984557453,3281059
2020-01-20,1868.4818115234375,1930.3382579094582,1856.2997716926293,1889.6170484534528,5817599
2020-01-21,1869.083984375,1882.4281271198668,1857.892122718015,1868.136896622852,1902980
2020-01-22,1899.94775390625,1902.6166667883554,1871.3655003152235,1877.6502037400014,1773686
2020-01-23,1890.499267578125,1913.6241557817686,1884.243478995364,1906.7644021576966,2069866
2020-01-24,1883.9844970703125,1890.4991877273208,1872.4221587873521,1890.4991877273208,1319430
2020-01-27,1871.775390625,1892.6567427318766,1868.1082036202029,1889.4209894923497,1549101
2020-01-28,1884.2862548828125,1887.7809091877652,1856.890221182742,1875.873299652082,1743024
2020-01-29,1859.134033203125,1887.0476649278505,1855.1647592213335,1885.365115766797,2306761
2020-01-30,1844.68115234375,1868.1079179511214,1833.5932220074517,1863.7935809581627,2098567
2020-01-31,1793.9443359375,1850.289613819428,1787.5160165637892,1846.0182520753233,3287223
2020-02-03,1814.178955078125,1893.7352980390033,1806.1542450352317,1856.8908971834128,4728073
2020-02-04,1818.708740234375,1843.6887090284197,1800.4591792106855,1837.0446722614088,3509339
2020-02-05,1852.1878662109375,1860.9458851420977,1815.7317223674086,1824.96436045121,2439322
2020-02-06,1836.4840087890625,1876.0463547017441,1825.3960778687367,1850.8506674679463,2640065
2020-02-07,1843.5592041015625,1856.027594671837,1828.4158405902476,1845.673186891241,2083442
2020-02-10,1865.4761962890625,1869.8337189383997,1828.4160823398563,1847.3127947735443,2383032
2020-02-11,1858.098388671875,1876.5638755778048,1853.0939267822248,1866.3819991460632,1335820
2020-02-12,1873.0693359375,1885.3651959108315,1855.1648380815961,1856.114076449192,1620407
2020-02-13,1891.3626708984375,1895.7201945885308,1873.28563607269,1874.9681858291694,1645948
2020-02-14,1884.675537109375,1908.6633006512168,1873.285725910394,1887.9544764126863,1500115
2020-02-17,1901.11279296875,1912.9772209289545,1889.8523301179546,1895.676685662055,1774724
2020-02-18,1911.8985595703125,1916.42861369995,1886.2714383405635,1898.265211676537,2486223
2020-02-19,1895.158935546875,1924.194339863832,1890.1110768931499,1911.8984791718772,1760463
2020-02-20,1861.0321044921875,1910.7331310963314,1856.243149180242,1902.1908296887127,2317278
2020-02-24,1825.266357421875,1880.144589203768,1817.8024291661247,1860.3418275592956,3092877
2020-02-25,1860.47119140625,1878.1599705502092,1821.512818190156,1825.3957209290738,2674567
2020-02-26,1832.3851318359375,1867.1585164325793,1823.1954684471564,1858.6162141971745,2686842
2020-02-27,1816.767578125,1829.2359717581285,1800.1141927214535,1829.2359717581285,2349001
2020-02-28,1725.8643798828125,1785.7042174692829,1717.1062540535747,1784.40991627276,4298076
2020-03-02,1726.8565673828125,1772.2864516660845,1713.3957516968874,1755.935156590717,2667076
2020-03-03,1756.9703369140625,1777.5066205850526,1736.0889905908377,1742.9919289232068,2757585
2020-03-04,1797.525634765625,1807.2328946855082,1747.3067855789675,1774.0556795804232,3237002
2020-03-05,1833.6361083984375,1853.2231530191443,1798.2585508271259,1799.6821975381758,3937056
2020-03-06,1826.2154541015625,1832.4280565264742,1787.5159821111783,1810.2955945561755,2595027
2020-03-09,1701.87646484375,1794.6777888534073,1669.6483890970449,1790.4498229335236,4940975
2020-03-11,1685.7841796875,1714.7766117295266,1656.7055872927408,1667.922864706702,6796449
2020-03-12,1527.146240234375,1646.6965914341208,1517.2232625781016,1642.8999528299641,8728786
2020-03-13,1558.5977783203125,1570.419022234597,1299.5217830313356,1456.4342340494968,8029720
2020-03-16,1463.76806640625,1589.6172374014968,1446.0361017724435,1514.332067656196,7844271
2020-03-17,1430.6339111328125,1493.6232208509641,1400.5630083129133,1492.7603535945511,5713248
2020-03-18,1427.528076171875,1478.5667121192066,1404.53263521423,1446.8563300924072,7258778
2020-03-19,1422.26953125,1464.945853737793,1344.3917439930342,1355.6474785594357,5135111
2020-03-20,1562.29296875,1624.482259820397,1414.1426627757016,1416.750178441545,8547498
2020-03-23,1451.256103515625,1521.050641086659,1406.102671210253,1408.058307748793,7003490
2020-03-24,1480.330078125,1538.4341958851667,1419.227253780602,1436.7845890547073,6350865
2020-03-25,1521.3114013671875,1573.200913933702,1460.2085830986846,1477.5920186117642,2765520
2020-03-26,1556.643310546875,1592.3663591097686,1497.1920398088018,1591.9751681101268,4556067
